thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome
42.900000000000006,91.0,1.5,8.200000000000001,c1,2.0,NA,0
53.8,127.0,-0.1,4.6000000000000005,c3,4.0,0.0,0
49.6,79.0,3.7,0.4,c1,4.0,NA,1
35.1,49.0,5.9,8.6,c2,1.0,1.0,1
53.2,117.0,3.3000000000000003,-1.0,c5,3.0,0.0,1
35.300000000000004,NA,-0.0,-2.3000000000000003,c2,1.0,1.0,0
42.6,101.0,3.7,-2.9000000000000004,c1,2.0,1.0,1
61.0,88.0,-1.9,-11.0,NA,4.0,0.0,0
64.8,166.0,-3.0,-6.7,c5,2.0,1.0,1
40.400000000000006,73.0,7.300000000000001,3.0,c3,5.0,1.0,0
47.5,135.0,4.2,3.9,c3,4.0,NA,0
50.5,95.0,-5.5,-3.7,c2,2.0,0.0,1
64.4,118.0,3.4000000000000004,0.8,c2,3.0,NA,0
46.2,117.0,0.1,-5.7,c2,3.0,0.0,0
46.3,102.0,3.5,-1.4,c3,NA,0.0,0
62.6,119.0,-2.1,3.3000000000000003,c2,3.0,0.0,0
47.2,84.0,3.5,4.1000000000000005,c1,2.0,0.0,0
55.900000000000006,99.0,3.2,7.300000000000001,c2,5.0,0.0,0
38.3,144.0,2.8000000000000003,8.3,c3,1.0,1.0,0
48.8,53.0,5.5,0.5,c1,3.0,0.0,1
36.9,46.0,1.1,2.9000000000000004,c2,1.0,0.0,0
41.7,118.0,4.0,-1.9,c1,3.0,0.0,1
56.900000000000006,141.0,-1.6,1.4,c4,2.0,1.0,0
49.8,75.0,2.8000000000000003,4.3,c2,1.0,0.0,1
47.6,49.0,4.5,NA,c3,1.0,1.0,0
44.2,125.0,4.7,4.2,c2,5.0,0.0,0
48.400000000000006,69.0,4.1000000000000005,-1.7000000000000002,c4,1.0,0.0,1
52.6,91.0,-2.2,-5.0,c5,2.0,1.0,1
NA,116.0,4.800000000000001,-0.2,c1,3.0,NA,1
29.1,36.0,0.8,2.9000000000000004,c1,1.0,1.0,0
43.5,114.0,6.1000000000000005,0.8,c3,5.0,0.0,0
51.400000000000006,103.0,4.1000000000000005,-3.4000000000000004,c3,1.0,0.0,0
49.400000000000006,75.0,6.7,0.9,c2,5.0,0.0,1
53.400000000000006,84.0,5.0,1.8,c2,1.0,1.0,1
52.3,139.0,7.1000000000000005,6.4,c3,3.0,0.0,0
47.7,89.0,0.9,4.2,c3,4.0,1.0,0
45.900000000000006,110.0,4.7,4.7,c2,1.0,1.0,0
48.2,97.0,3.4000000000000004,3.8,c1,4.0,1.0,1
59.400000000000006,69.0,0.3,1.8,c5,3.0,0.0,1
44.3,111.0,1.1,2.9000000000000004,c2,3.0,0.0,0
49.7,128.0,-0.4,2.4000000000000004,c1,NA,0.0,1
51.6,153.0,3.6,12.1,c5,2.0,0.0,0
62.6,70.0,5.6000000000000005,6.6000000000000005,c3,4.0,1.0,0
47.8,11.0,4.4,3.5,c2,1.0,1.0,0
57.8,131.0,NA,-4.9,c3,2.0,0.0,0
60.0,101.0,0.7000000000000001,0.3,c1,2.0,1.0,1
49.6,61.0,5.800000000000001,8.3,c2,2.0,1.0,1
48.5,100.0,2.3000000000000003,-4.800000000000001,c1,2.0,0.0,0
47.5,84.0,0.5,4.2,c4,1.0,0.0,0
48.1,63.0,2.9000000000000004,-0.9,c1,2.0,NA,1
57.0,110.0,-0.7000000000000001,-3.2,c1,3.0,1.0,1
52.0,119.0,-1.7000000000000002,-0.9,c1,3.0,1.0,1
52.0,108.0,6.9,2.2,c2,5.0,NA,0
41.2,90.0,1.5,1.6,c1,3.0,0.0,1
42.400000000000006,99.0,NA,-8.3,c2,3.0,1.0,0
67.3,84.0,3.9,5.5,c3,1.0,0.0,0
48.7,97.0,1.8,0.8,c1,4.0,NA,1
44.0,96.0,2.7,0.7000000000000001,c4,3.0,0.0,0
61.6,110.0,5.0,3.9,c4,4.0,0.0,0
52.400000000000006,82.0,5.4,3.0,c1,2.0,1.0,1
54.8,88.0,5.0,4.6000000000000005,c1,3.0,0.0,1
49.1,91.0,6.0,2.8000000000000003,c2,4.0,0.0,1
47.6,121.0,3.2,-0.0,c1,2.0,0.0,1
48.8,139.0,3.3000000000000003,-6.2,c2,3.0,NA,0
39.1,117.0,0.2,4.4,c2,1.0,0.0,1
49.5,57.0,1.2000000000000002,-5.5,c3,2.0,0.0,0
52.5,79.0,1.1,NA,c3,2.0,1.0,0
NA,143.0,-3.2,-5.4,c4,2.0,0.0,0
50.8,137.0,0.8,4.2,c3,1.0,0.0,0
31.5,43.0,3.5,5.9,c1,4.0,0.0,1
49.400000000000006,104.0,-0.9,1.6,c1,NA,NA,1
72.10000000000001,107.0,1.7000000000000002,0.1,c3,5.0,0.0,0
57.1,120.0,-0.4,-7.1000000000000005,c3,5.0,0.0,0
43.7,72.0,1.6,-1.0,c3,3.0,1.0,0
54.900000000000006,113.0,4.5,1.0,c2,4.0,1.0,1
44.2,58.0,-4.1000000000000005,-5.6000000000000005,c3,3.0,0.0,0
39.3,38.0,-4.9,-11.1,NA,4.0,0.0,0
47.400000000000006,179.0,1.7000000000000002,-1.3,c1,3.0,0.0,0
50.900000000000006,103.0,1.8,-12.4,c1,4.0,NA,0
35.2,133.0,-0.1,-3.0,c5,2.0,0.0,1
41.0,126.0,0.2,-0.9,c4,4.0,1.0,1
50.2,56.0,4.2,-1.2000000000000002,c1,3.0,0.0,1
46.900000000000006,105.0,5.300000000000001,1.9,c2,2.0,0.0,1
53.3,71.0,3.8,2.4000000000000004,c3,4.0,1.0,0
40.400000000000006,76.0,1.3,3.8,c1,2.0,NA,1
55.900000000000006,59.0,-1.3,1.7000000000000002,c1,3.0,0.0,1
40.7,42.0,3.3000000000000003,2.6,c1,4.0,1.0,1
63.3,100.0,-0.2,-1.9,c2,4.0,0.0,0
36.4,63.0,4.7,4.0,c1,4.0,0.0,1
41.400000000000006,87.0,6.300000000000001,11.5,c1,3.0,0.0,0
53.5,78.0,3.9,3.9,c1,3.0,1.0,1
NA,127.0,-2.4000000000000004,-2.6,c3,5.0,1.0,0
52.7,135.0,4.5,6.9,c4,1.0,1.0,0
54.7,115.0,6.5,4.3,c3,NA,1.0,0
50.3,99.0,2.0,-3.5,c1,1.0,0.0,1
41.900000000000006,96.0,0.7000000000000001,1.0,c5,3.0,1.0,1
46.2,55.0,7.4,5.6000000000000005,c5,2.0,0.0,1
40.5,110.0,-2.3000000000000003,-4.6000000000000005,c1,4.0,0.0,1
39.900000000000006,51.0,0.5,1.1,c5,1.0,1.0,1
53.400000000000006,148.0,4.3,-5.5,c2,4.0,0.0,0
41.2,106.0,4.1000000000000005,-0.3,c1,3.0,1.0,1
52.7,120.0,0.3,-5.1000000000000005,c2,2.0,1.0,1
39.7,99.0,-2.0,-6.6000000000000005,c2,5.0,NA,0
52.5,104.0,0.1,-2.2,c4,2.0,NA,1
46.2,73.0,-2.4000000000000004,-7.6,c2,2.0,NA,0
61.400000000000006,94.0,-0.1,5.4,c3,3.0,NA,0
52.8,152.0,4.5,4.3,c3,2.0,NA,0
NA,120.0,-2.2,-6.9,c1,4.0,0.0,1
44.1,60.0,6.7,-3.1,c3,1.0,1.0,0
50.6,115.0,4.3,-0.4,c2,4.0,0.0,1
42.3,96.0,-0.4,-3.4000000000000004,c1,3.0,0.0,0
46.8,86.0,-1.5,-5.6000000000000005,c2,4.0,0.0,0
48.1,73.0,-1.8,7.6,NA,2.0,0.0,0
44.3,110.0,2.4000000000000004,-6.5,c3,1.0,NA,0
40.400000000000006,110.0,3.3000000000000003,1.5,c3,4.0,0.0,1
38.8,90.0,2.3000000000000003,-0.1,c1,1.0,1.0,1
31.4,71.0,-0.7000000000000001,-3.2,c3,3.0,1.0,0
41.7,65.0,6.0,-4.5,c3,4.0,0.0,0
55.2,122.0,2.7,0.6000000000000001,c5,5.0,0.0,1
37.4,62.0,-2.4000000000000004,-2.9000000000000004,c3,2.0,0.0,0
39.2,48.0,5.7,6.4,c1,4.0,0.0,1
64.5,155.0,3.5,3.5,c5,4.0,0.0,0
45.1,64.0,1.6,5.0,c3,5.0,1.0,0
52.7,54.0,2.9000000000000004,-7.7,c1,4.0,1.0,0
55.3,144.0,3.6,0.5,c3,1.0,0.0,0
NA,62.0,2.1,10.8,NA,5.0,0.0,1
38.0,69.0,4.2,6.6000000000000005,c3,1.0,0.0,1
48.3,68.0,3.0,-5.2,c1,2.0,1.0,1
37.2,59.0,2.7,1.2000000000000002,c3,2.0,1.0,0
69.7,193.0,2.6,-3.8,c1,3.0,0.0,0
37.4,76.0,5.1000000000000005,1.0,c4,2.0,0.0,1
41.8,96.0,0.3,7.1000000000000005,c1,1.0,0.0,1
41.8,108.0,3.2,5.300000000000001,c1,4.0,1.0,1
38.2,63.0,4.9,-3.7,c1,3.0,1.0,0
61.0,148.0,6.800000000000001,1.1,c2,3.0,0.0,0
NA,143.0,7.5,4.9,c3,4.0,1.0,0
46.400000000000006,114.0,-0.8,-3.5,c2,5.0,0.0,1
39.6,63.0,3.6,2.8000000000000003,c2,2.0,0.0,1
32.300000000000004,82.0,5.1000000000000005,-0.4,c4,2.0,1.0,1
48.2,97.0,6.0,2.1,c2,5.0,NA,1
47.6,127.0,-2.1,-6.800000000000001,c2,3.0,0.0,1
44.900000000000006,77.0,-0.1,-3.2,c2,2.0,0.0,0
51.900000000000006,158.0,3.7,4.6000000000000005,c5,2.0,0.0,0
53.3,115.0,-1.0,-1.2000000000000002,c1,5.0,NA,1
52.7,101.0,-2.0,-6.300000000000001,c1,3.0,NA,1
47.6,90.0,3.6,6.300000000000001,c2,5.0,1.0,1
41.3,85.0,4.5,6.800000000000001,c3,3.0,0.0,0
55.5,92.0,5.800000000000001,3.5,c1,3.0,1.0,1
50.3,119.0,4.9,1.6,c4,5.0,0.0,1
57.3,112.0,5.7,10.9,c1,2.0,NA,0
56.5,163.0,1.8,6.800000000000001,c3,4.0,0.0,0
38.8,70.0,3.4000000000000004,-5.0,c1,3.0,0.0,1
38.7,78.0,4.1000000000000005,7.1000000000000005,c4,5.0,NA,1
44.1,78.0,5.4,10.4,c2,3.0,NA,1
41.7,137.0,-0.1,1.1,c1,2.0,0.0,1
56.2,72.0,-5.9,-8.8,c1,4.0,NA,1
53.0,108.0,3.1,-0.4,c1,5.0,NA,1
NA,124.0,4.9,9.9,c2,5.0,NA,0
53.3,75.0,5.1000000000000005,6.4,c1,3.0,1.0,1
51.8,174.0,6.1000000000000005,6.1000000000000005,c2,NA,1.0,0
59.8,91.0,3.4000000000000004,11.3,c2,1.0,0.0,0
53.900000000000006,108.0,2.2,-4.0,c2,1.0,0.0,1
50.7,NA,5.4,2.8000000000000003,c1,5.0,0.0,0
62.0,110.0,3.8,2.5,c2,4.0,0.0,0
51.1,106.0,0.5,-2.1,c5,3.0,1.0,1
47.7,87.0,-0.4,-9.7,c2,3.0,1.0,0
43.5,88.0,2.5,4.800000000000001,c3,1.0,0.0,0
55.8,139.0,7.300000000000001,1.6,c1,3.0,1.0,0
NA,106.0,-0.6000000000000001,-5.4,c1,5.0,0.0,1
49.8,28.0,2.1,-1.3,c5,3.0,1.0,1
60.6,117.0,0.3,-2.3000000000000003,c3,3.0,NA,0
34.4,76.0,4.800000000000001,2.0,c3,2.0,NA,0
49.7,105.0,4.0,6.0,c2,1.0,0.0,0
49.8,95.0,-0.5,2.9000000000000004,c3,2.0,0.0,0
44.3,67.0,3.9,0.7000000000000001,c5,1.0,0.0,1
69.2,126.0,-0.3,-4.4,c1,3.0,0.0,0
49.6,147.0,0.6000000000000001,-1.6,c1,5.0,1.0,1
46.900000000000006,94.0,-1.5,-6.7,c4,2.0,0.0,0
50.400000000000006,118.0,3.4000000000000004,1.3,c1,5.0,1.0,0
34.1,46.0,2.3000000000000003,-3.6,c2,1.0,0.0,0
44.1,82.0,2.4000000000000004,9.5,c1,3.0,0.0,0
58.0,87.0,3.6,2.1,c2,4.0,0.0,1
45.1,127.0,7.300000000000001,2.5,c2,2.0,NA,0
43.5,47.0,4.9,5.7,c1,1.0,0.0,1
NA,128.0,4.6000000000000005,-2.8000000000000003,c1,2.0,NA,0
60.900000000000006,128.0,4.6000000000000005,-0.6000000000000001,c2,1.0,NA,0
54.3,115.0,6.0,5.5,c2,5.0,1.0,0
46.5,31.0,-1.2000000000000002,-2.1,c3,1.0,0.0,0
48.2,43.0,4.7,6.9,c3,1.0,0.0,0
43.7,93.0,4.0,-9.7,c1,4.0,1.0,0
42.2,62.0,4.1000000000000005,5.4,c2,2.0,NA,1
41.8,69.0,NA,0.1,c4,2.0,1.0,1
45.2,81.0,4.0,-3.1,c2,2.0,1.0,0
41.900000000000006,58.0,4.6000000000000005,-4.800000000000001,c4,5.0,0.0,0
37.6,46.0,4.4,-0.2,c5,5.0,1.0,1
51.900000000000006,103.0,-2.3000000000000003,3.1,c1,5.0,1.0,1
52.0,52.0,4.9,6.800000000000001,c1,2.0,1.0,1
63.8,110.0,5.4,10.0,c1,2.0,NA,0
44.8,73.0,-4.0,-5.6000000000000005,c1,4.0,NA,0
52.5,104.0,1.1,-0.2,c3,4.0,0.0,0
52.7,169.0,6.300000000000001,-2.8000000000000003,c1,2.0,0.0,0
48.1,70.0,5.6000000000000005,-3.4000000000000004,c5,3.0,1.0,1
56.1,121.0,1.5,-1.0,c3,2.0,0.0,0
56.400000000000006,117.0,-3.8,-10.7,c5,1.0,NA,1
52.8,120.0,-0.5,-5.7,c2,3.0,0.0,1
48.1,91.0,-0.8,-2.2,c1,5.0,1.0,1
47.3,134.0,5.5,8.6,c1,5.0,1.0,0
39.2,100.0,3.6,1.6,c3,1.0,0.0,0
43.7,108.0,4.3,-3.6,c1,2.0,1.0,1
45.2,54.0,-1.4,-10.5,c4,1.0,0.0,0
41.2,88.0,-0.8,-1.8,c1,2.0,0.0,1
53.7,93.0,2.1,-2.4000000000000004,c3,2.0,0.0,1
59.7,93.0,3.6,2.0,c2,1.0,NA,1
42.900000000000006,71.0,6.6000000000000005,3.3000000000000003,c3,5.0,NA,0
52.400000000000006,103.0,-1.9,-3.5,c3,4.0,1.0,1
41.900000000000006,99.0,3.1,6.2,c1,5.0,0.0,1
47.7,123.0,0.5,3.3000000000000003,c5,4.0,0.0,1
44.6,116.0,-1.2000000000000002,-1.1,c2,4.0,1.0,1
55.0,116.0,6.1000000000000005,-0.0,c2,4.0,NA,1
44.7,93.0,0.5,-3.5,c5,4.0,1.0,1
58.3,NA,4.3,5.4,c4,2.0,1.0,0
48.2,90.0,2.1,5.800000000000001,c1,2.0,1.0,1
45.0,71.0,4.4,-3.2,c1,3.0,0.0,0
40.1,72.0,-1.7000000000000002,3.4000000000000004,c5,4.0,0.0,1
52.2,113.0,0.5,-4.5,c2,1.0,1.0,1
57.3,154.0,1.0,2.1,c2,3.0,0.0,0
52.3,100.0,4.9,14.5,NA,5.0,0.0,0
68.10000000000001,109.0,3.2,-5.5,c2,1.0,0.0,0
61.6,146.0,4.1000000000000005,4.1000000000000005,c1,2.0,0.0,0
47.7,42.0,1.7000000000000002,-1.5,c1,5.0,0.0,0
47.6,124.0,-0.1,0.2,c2,2.0,0.0,0
53.900000000000006,68.0,-2.3000000000000003,-6.300000000000001,c1,1.0,1.0,1
43.5,107.0,3.9,-8.700000000000001,c2,4.0,1.0,0
59.5,103.0,2.4000000000000004,-2.7,c3,5.0,1.0,1
53.1,114.0,-2.0,-1.9,c3,2.0,0.0,0
52.2,160.0,4.7,8.200000000000001,c1,2.0,NA,0
55.7,87.0,5.0,4.5,c1,3.0,0.0,1
NA,97.0,0.5,5.1000000000000005,c3,3.0,0.0,0
51.5,105.0,-2.1,-5.5,c2,4.0,0.0,1
49.3,140.0,-2.6,-6.300000000000001,c1,5.0,0.0,1
62.2,126.0,3.9,3.3000000000000003,c3,4.0,0.0,0
NA,115.0,-2.7,-5.5,c2,2.0,0.0,1
47.6,101.0,5.7,8.1,c1,4.0,0.0,0
50.2,73.0,0.1,-7.4,c3,3.0,0.0,0
51.7,108.0,5.800000000000001,7.1000000000000005,c2,3.0,1.0,0
53.1,95.0,6.9,9.6,c2,3.0,0.0,0
39.3,118.0,-3.5,-3.1,c4,3.0,1.0,1
37.8,101.0,-1.0,1.4,c1,3.0,0.0,1
43.1,53.0,0.8,-3.7,c2,4.0,NA,0
42.400000000000006,80.0,1.7000000000000002,-3.6,c1,1.0,0.0,0
45.0,106.0,4.2,3.5,c5,3.0,1.0,1
55.2,82.0,3.2,-1.9,c1,2.0,1.0,0
48.8,69.0,-0.2,-0.5,c4,2.0,1.0,0
51.7,91.0,-3.2,-3.1,c2,3.0,0.0,1
40.400000000000006,93.0,5.2,2.7,c4,5.0,0.0,1
46.5,122.0,5.800000000000001,4.6000000000000005,c3,2.0,1.0,0
54.900000000000006,115.0,6.1000000000000005,6.4,c1,4.0,0.0,0
54.900000000000006,175.0,6.6000000000000005,3.8,c3,2.0,0.0,0
44.400000000000006,72.0,2.0,-1.8,c1,2.0,0.0,0
51.5,123.0,2.7,4.3,c1,3.0,1.0,0
67.8,100.0,8.5,7.0,c1,1.0,0.0,0
50.0,144.0,5.800000000000001,5.4,c3,4.0,0.0,0
44.6,128.0,4.7,5.0,c1,3.0,0.0,1
48.8,117.0,4.4,2.9000000000000004,c3,4.0,0.0,0
50.900000000000006,55.0,1.3,-1.9,c3,4.0,0.0,0
48.900000000000006,117.0,1.7000000000000002,-2.7,NA,3.0,0.0,0
49.900000000000006,78.0,3.3000000000000003,0.9,c1,3.0,1.0,1
38.6,93.0,2.2,2.3000000000000003,c2,2.0,0.0,1
NA,48.0,3.4000000000000004,3.6,c1,4.0,NA,1
49.0,106.0,0.0,-1.0,c1,4.0,0.0,1
48.8,89.0,-1.7000000000000002,-1.6,c1,3.0,0.0,1
45.6,72.0,-2.6,-8.5,c1,1.0,1.0,0
48.7,114.0,NA,0.6000000000000001,c3,4.0,1.0,0
50.6,100.0,4.7,5.4,c1,4.0,1.0,0
57.3,107.0,5.2,-0.6000000000000001,c4,2.0,NA,1
49.400000000000006,119.0,-1.8,-2.6,c3,3.0,1.0,0
53.400000000000006,157.0,6.1000000000000005,4.0,c5,3.0,NA,0
45.8,101.0,-1.1,-3.0,c3,4.0,0.0,0
54.7,59.0,-2.2,-0.7000000000000001,c1,4.0,0.0,1
53.2,63.0,-1.7000000000000002,-2.2,c1,3.0,0.0,1
NA,114.0,4.1000000000000005,-3.1,c1,4.0,1.0,1
55.900000000000006,138.0,-2.8000000000000003,-1.9,c3,5.0,0.0,1
54.900000000000006,112.0,5.1000000000000005,0.7000000000000001,c3,1.0,0.0,0
49.400000000000006,113.0,5.300000000000001,-2.8000000000000003,c1,1.0,1.0,1
52.1,102.0,1.3,2.7,c3,3.0,0.0,0
58.7,141.0,4.9,-2.4000000000000004,c1,4.0,0.0,1
44.900000000000006,108.0,-2.8000000000000003,-5.5,c3,1.0,1.0,0
45.1,64.0,-3.9,-3.8,c1,5.0,0.0,0
51.6,115.0,-0.4,-2.3000000000000003,c1,1.0,0.0,1
53.5,64.0,5.1000000000000005,0.2,c2,4.0,0.0,1
NA,101.0,3.0,-3.2,c5,4.0,0.0,1
49.6,92.0,4.800000000000001,-0.6000000000000001,c3,1.0,0.0,1
49.400000000000006,103.0,5.300000000000001,-1.5,c2,4.0,0.0,1
32.4,79.0,-0.8,-2.9000000000000004,c2,4.0,1.0,0
48.400000000000006,105.0,5.1000000000000005,0.5,c2,1.0,0.0,0
48.900000000000006,136.0,1.2000000000000002,-6.4,c1,2.0,1.0,1
48.900000000000006,99.0,0.1,-2.7,c3,5.0,1.0,0
61.5,125.0,4.0,-0.9,c1,5.0,1.0,0
40.400000000000006,120.0,-4.800000000000001,-4.7,c2,3.0,0.0,1
43.6,140.0,-0.5,-0.5,c1,1.0,0.0,1
29.3,65.0,-0.8,3.4000000000000004,c3,2.0,1.0,0
46.3,80.0,-1.1,0.1,c1,2.0,1.0,0
47.0,83.0,5.5,-1.4,c1,3.0,1.0,1
46.1,106.0,-2.1,-12.6,c2,4.0,0.0,0
NA,110.0,5.7,-3.0,c3,3.0,1.0,0
NA,65.0,2.2,-1.8,NA,5.0,0.0,1
50.8,132.0,4.5,-4.5,c1,1.0,0.0,1
47.2,117.0,4.5,-0.3,c1,2.0,1.0,0
NA,145.0,5.0,2.9000000000000004,c3,2.0,0.0,0
50.0,136.0,2.9000000000000004,-1.4,c1,4.0,0.0,1
43.6,94.0,5.300000000000001,4.2,c1,4.0,1.0,1
36.4,84.0,1.8,-2.6,c1,5.0,1.0,1
46.6,122.0,3.5,-1.8,c1,2.0,1.0,0
56.2,78.0,-0.9,4.800000000000001,c2,5.0,0.0,1
68.4,122.0,2.7,0.6000000000000001,c2,3.0,0.0,0
50.7,100.0,4.9,3.2,c1,2.0,1.0,0
44.0,115.0,0.8,2.7,c1,4.0,NA,1
40.7,70.0,NA,3.3000000000000003,NA,2.0,1.0,0
54.6,89.0,3.9,0.3,c4,4.0,0.0,1
36.0,65.0,-0.8,2.1,c2,3.0,0.0,0
54.6,120.0,3.6,-0.3,c4,3.0,0.0,0
56.7,110.0,4.3,6.4,c5,3.0,NA,1
53.7,67.0,-0.2,-7.0,c2,5.0,1.0,1
48.400000000000006,64.0,-1.3,-4.0,c5,3.0,0.0,1
54.7,112.0,-0.3,-0.9,c1,1.0,0.0,1
51.5,107.0,1.3,1.1,c1,5.0,1.0,1
43.900000000000006,91.0,-1.1,-6.2,c3,2.0,0.0,0
65.0,113.0,4.800000000000001,-4.3,c1,NA,1.0,0
47.3,117.0,0.4,0.7000000000000001,c2,4.0,0.0,1
56.400000000000006,121.0,-2.7,-4.9,c4,1.0,0.0,1
30.8,77.0,-0.6000000000000001,-3.8,c5,2.0,0.0,1
60.400000000000006,128.0,-0.6000000000000001,4.9,c2,5.0,0.0,0
61.900000000000006,163.0,1.3,-1.7000000000000002,c3,1.0,1.0,0
50.400000000000006,73.0,-2.5,-6.0,c3,3.0,1.0,0
54.6,97.0,-1.7000000000000002,-10.7,c2,2.0,0.0,0
54.6,NA,-1.3,-7.300000000000001,c2,2.0,0.0,1
45.0,126.0,-3.6,-1.0,c3,4.0,0.0,1
54.5,98.0,4.3,-0.9,c1,5.0,0.0,1
43.7,68.0,3.4000000000000004,4.0,c3,3.0,NA,0
45.3,89.0,4.6000000000000005,-3.1,c1,2.0,NA,1
59.2,118.0,0.2,-5.1000000000000005,c3,1.0,NA,0
58.0,146.0,5.7,-0.4,c2,3.0,1.0,0
44.5,81.0,2.5,2.6,c1,4.0,1.0,1
44.3,72.0,0.0,-2.5,c4,4.0,0.0,0
45.0,67.0,5.4,-1.6,c2,2.0,0.0,0
56.0,101.0,3.5,4.5,c3,NA,0.0,0
42.2,156.0,0.9,1.2000000000000002,c1,3.0,1.0,1
53.0,116.0,3.6,3.0,c1,4.0,0.0,1
56.1,127.0,0.1,-0.3,c4,3.0,NA,1
49.5,99.0,-5.800000000000001,-10.3,c2,3.0,1.0,0
58.2,118.0,-4.4,-0.2,c1,4.0,0.0,1
47.7,117.0,0.5,-1.6,c2,1.0,0.0,0
48.400000000000006,NA,5.5,4.3,c2,3.0,NA,0
42.3,97.0,6.2,5.5,c5,1.0,1.0,1
58.3,115.0,-0.7000000000000001,-6.2,c1,2.0,0.0,1
44.0,81.0,2.2,8.4,c2,1.0,1.0,0
53.0,117.0,5.800000000000001,3.3000000000000003,c1,3.0,0.0,1
49.6,102.0,6.6000000000000005,4.3,c1,5.0,0.0,1
41.7,144.0,1.4,-2.1,c3,1.0,1.0,0
45.3,121.0,5.5,8.1,c1,3.0,0.0,0
61.2,101.0,6.7,NA,c1,5.0,NA,0
51.8,72.0,1.3,0.2,c2,5.0,NA,1
42.1,76.0,6.6000000000000005,-2.0,c2,3.0,0.0,0
52.6,75.0,0.1,-2.2,c4,4.0,0.0,1
49.0,86.0,-0.8,-2.6,c3,1.0,0.0,0
77.80000000000001,121.0,-0.5,-4.0,c1,4.0,1.0,0
52.400000000000006,95.0,-0.4,-6.1000000000000005,c1,4.0,1.0,1
47.1,87.0,5.6000000000000005,-3.3000000000000003,c2,3.0,1.0,0
61.5,124.0,6.800000000000001,10.6,c1,1.0,0.0,0
35.4,70.0,0.9,2.3000000000000003,c1,2.0,0.0,1
50.900000000000006,77.0,4.4,2.4000000000000004,c5,2.0,1.0,1
66.10000000000001,160.0,2.7,-2.0,c3,1.0,NA,0
49.2,110.0,6.300000000000001,5.4,c1,5.0,1.0,1
36.3,62.0,-2.1,-2.5,c1,2.0,0.0,0
47.0,71.0,-1.7000000000000002,-4.800000000000001,c3,2.0,0.0,0
61.8,80.0,2.3000000000000003,2.0,c2,4.0,NA,1
53.2,64.0,2.4000000000000004,2.6,c1,2.0,0.0,1
43.400000000000006,117.0,-2.6,-1.0,c2,3.0,1.0,1
44.7,117.0,-3.5,-8.5,c4,1.0,1.0,0
45.7,77.0,-0.5,-0.2,c1,5.0,0.0,1
53.1,142.0,3.5,6.5,c3,5.0,1.0,0
60.900000000000006,135.0,-0.8,-1.1,c4,2.0,1.0,0
58.6,120.0,NA,5.6000000000000005,c2,2.0,NA,0
53.8,130.0,5.5,2.4000000000000004,c5,4.0,0.0,0
39.5,99.0,3.2,-6.1000000000000005,c1,4.0,1.0,1
39.5,87.0,1.5,-3.9,c3,2.0,1.0,0
54.400000000000006,101.0,4.800000000000001,-0.2,c2,3.0,0.0,1
39.400000000000006,79.0,-2.9000000000000004,-1.7000000000000002,c2,2.0,NA,0
48.400000000000006,54.0,-2.2,-0.0,c3,2.0,NA,0
52.6,NA,4.0,2.4000000000000004,c3,3.0,1.0,0
41.1,134.0,-3.9,-3.8,c2,2.0,0.0,1
42.0,64.0,2.2,8.4,c2,3.0,1.0,0
49.400000000000006,49.0,4.5,-1.2000000000000002,c2,2.0,1.0,0
54.2,132.0,5.0,2.4000000000000004,NA,1.0,1.0,1
58.7,121.0,2.7,-1.1,c3,1.0,0.0,0
55.0,117.0,5.5,-1.7000000000000002,c2,2.0,NA,1
50.7,97.0,-4.4,-14.0,c2,3.0,1.0,0
44.2,115.0,2.6,6.2,c4,2.0,NA,0
41.6,127.0,-0.9,-5.7,NA,3.0,0.0,0
46.1,79.0,3.3000000000000003,0.2,c3,4.0,NA,0
53.400000000000006,123.0,-0.5,-0.2,c3,5.0,0.0,1
52.900000000000006,135.0,0.3,NA,c1,5.0,NA,1
33.4,56.0,-1.3,-6.300000000000001,c1,2.0,1.0,0
43.900000000000006,130.0,2.7,0.6000000000000001,c1,5.0,0.0,1
59.8,147.0,-0.8,-4.2,c2,5.0,1.0,0
50.8,68.0,5.4,-2.3000000000000003,c3,2.0,1.0,0
38.8,124.0,2.5,3.1,c3,2.0,1.0,0
69.0,100.0,2.5,-1.4,c4,2.0,0.0,0
49.900000000000006,81.0,2.8000000000000003,1.4,c1,5.0,1.0,1
53.2,124.0,-4.1000000000000005,-5.0,c3,3.0,1.0,1
53.400000000000006,134.0,NA,6.800000000000001,c5,NA,0.0,0
47.2,98.0,3.8,3.2,c1,4.0,1.0,1
44.3,74.0,2.0,-3.6,c1,5.0,0.0,1
67.10000000000001,122.0,3.2,6.1000000000000005,c4,3.0,1.0,0
58.2,104.0,0.3,-3.3000000000000003,c1,2.0,1.0,1
56.7,NA,-5.300000000000001,-9.7,c3,2.0,1.0,1
54.8,97.0,-3.6,-8.9,c2,4.0,0.0,1
42.1,69.0,3.6,-8.4,c2,4.0,1.0,0
60.400000000000006,78.0,-0.5,-4.6000000000000005,c5,3.0,0.0,1
43.400000000000006,73.0,3.5,3.1,c2,4.0,NA,0
52.400000000000006,101.0,-0.1,-7.5,c2,2.0,0.0,0
37.0,48.0,1.6,7.0,c1,3.0,0.0,1
